# NEW LOG
# format=1.3.6nano
# deadtime=on
$BNRDD,3079,2018-03-20T00:40:27Z,66,3,1154,A,0118.4911,N,10353.3090,E,12.10,A,11,75*7A
$BNRDD,3079,2018-03-20T00:40:32Z,66,6,1160,A,0118.4924,N,10353.3106,E,12.30,A,11,75*76
$BNRDD,3079,2018-03-20T00:40:37Z,72,7,1167,A,0118.4934,N,10353.3115,E,12.20,A,11,75*72
$BNRDD,3079,2018-03-20T00:40:42Z,67,3,1170,A,0118.4942,N,10353.3125,E,12.10,A,11,75*77
$BNRDD,3079,2018-03-20T00:40:47Z,65,4,1174,A,0118.4943,N,10353.3134,E,12.30,A,11,75*70
$BNRDD,3079,2018-03-20T00:40:52Z,69,11,1185,A,0118.4946,N,10353.3136,E,12.50,A,10,81*49
$BNRDD,3079,2018-03-20T00:40:57Z,71,4,1189,A,0118.4946,N,10353.3137,E,12.50,A,10,81*7C
$BNRDD,3079,2018-03-20T00:41:02Z,70,5,1194,A,0118.4945,N,10353.3136,E,12.50,A,10,81*73
$BNRDD,3079,2018-03-20T00:41:07Z,60,3,1197,A,0118.4955,N,10353.3131,E,12.80,A,10,81*79
$BNRDD,3079,2018-03-20T00:41:12Z,58,1,1198,A,0118.4954,N,10353.3131,E,12.80,A,11,75*70
$BNRDD,3079,2018-03-20T00:41:17Z,57,5,1203,A,0118.4960,N,10353.3131,E,12.60,A,11,75*76
